,phrase,label,sentiment,subjectivity,language,count,gnd,geonames,geotype,latitude,longitude,continent,country,ipcc
München-Schwabing,München-Schwabing,LOC,0.00000000,0.00000000,de,1.00000000,10078110-X,2835485,P,48.15830000,11.58616000,EUROPE,Germany,WCE
Bachforelle,Bachforelle,LOC,0.00000000,0.00000000,de,1.00000000,,0,,,,,,
Salzburgs,Salzburgs,LOC,0.50000000,0.50000000,de,1.00000000,,0,,,,,,
Winterweizens,Winterweizens,LOC,0.00000000,0.00000000,de,1.00000000,,0,,,,,,
Haupt-Todesursache,Haupt-Todesursache,LOC,0.00000000,0.00000000,de,1.00000000,,0,,,,,,
Bezirk Kumluca,Bezirk Kumluca,LOC,0.00000000,0.00000000,de,1.00000000,,0,,,,,,
bunte Streusel,bunte Streusel,LOC,0.70000000,0.00000000,de,1.00000000,,0,,,,,,
Kuvertüre,Kuvertüre,LOC,0.70000000,0.00000000,de,1.00000000,,0,,,,,,
Candy-Melts,Candy-Melts,LOC,0.70000000,0.00000000,de,1.00000000,,0,,,,,,
Mini-Eiswaffeln,Mini-Eiswaffeln,LOC,0.00000000,0.00000000,de,1.00000000,,0,,,,,,
Wetter-App,Wetter-App,LOC,0.70000000,0.00000000,de,1.00000000,,0,,,,,,
Neue Messdaten,Neue Messdaten,LOC,-0.70000000,0.00000000,de,1.00000000,,0,,,,,,
Fontainebleau,Fontainebleau,LOC,-0.70000000,0.00000000,de,1.00000000,4093055-5,3018074,P,48.40908000,2.70177000,EUROPE,France,WCE
Öst…,Öst…,LOC,0.70000000,0.00000000,de,1.00000000,,0,,,,,,
Hamburg Port Authority,Hamburg Port Authority,LOC,0.00000000,0.00000000,de,1.00000000,,0,,,,,,
Hemisph…,Hemisph…,LOC,0.00000000,0.00000000,de,1.00000000,,0,,,,,,
Medizinern,Medizinern,LOC,-0.50000000,0.50000000,de,1.00000000,,0,,,,,,
Äsche,Äsche,LOC,0.00000000,0.00000000,de,1.00000000,,0,,,,,,
Koppe,Koppe,LOC,0.00000000,0.00000000,de,1.00000000,4283493-4,9135278,T,61.81343000,8.83484000,EUROPE,Norway,NEU
Toskana,Toskana,LOC,0.00000000,0.00000000,de,1.00000000,4060485-8,3165361,A,43.41667000,11.00000000,EUROPE-AFRICA,Italy,MED
Sandbank,Sandbank,LOC,0.00000000,0.00000000,de,1.00000000,,2110058,T,-0.68333000,174.35000000,PACIFIC,Kiribati,EPO
Wetter-Experte,Wetter-Experte,LOC,-0.70000000,0.00000000,de,1.00000000,,0,,,,,,
Tipps von Hitze-Arbeitsplätzen,Tipps von Hitze-Arbeitsplätzen,LOC,0.00000000,0.00000000,de,1.00000000,,0,,,,,,
Feuerinferno,Feuerinferno,LOC,0.00000000,0.00000000,de,1.00000000,,0,,,,,,
Kinderbetreuungseinrichtungen,Kinderbetreuungseinrichtungen,LOC,0.00000000,0.00000000,de,1.00000000,,0,,,,,,
Hünfelden,Hünfelden,LOC,0.00000000,0.00000000,de,1.00000000,4026070-7,3208070,A,50.31529000,8.15037000,EUROPE,Germany,WCE
Landkreise,Landkreise,LOC,0.00000000,0.00000000,de,1.00000000,,0,,,,,,
Loiretal,Loiretal,LOC,0.00000000,0.00000000,de,1.00000000,4099775-3,2997862,T,47.21540000,0.06170000,EUROPE,France,WCE
Oestrich,Oestrich,LOC,0.00000000,0.00000000,de,1.00000000,,3207534,L,49.99987000,8.00604000,EUROPE,Germany,WCE
Apulien,Apulien,LOC,0.00000000,0.00000000,de,1.00000000,4002508-1,3169778,A,41.00164000,16.73378000,EUROPE-AFRICA,Italy,MED
Qualleninvasion an der Adria,Qualleninvasion an der Adria,LOC,0.00000000,0.00000000,de,1.00000000,,0,,,,,,
Hitzeviewer Hessen,Hitzeviewer Hessen,LOC,0.00000000,0.00000000,de,1.00000000,,0,,,,,,
Brandemissionen,Brandemissionen,LOC,0.00000000,0.00000000,de,1.00000000,,0,,,,,,
Dachgeschosswohnungen,Dachgeschosswohnungen,LOC,0.70000000,0.00000000,de,1.00000000,,0,,,,,,
Grünen-Politikerin Dröge,Grünen-Politikerin Dröge,LOC,-0.10000000,0.33333333,de,1.00000000,,0,,,,,,
Feuersturm,Feuersturm,LOC,0.70000000,0.00000000,de,1.00000000,,0,,,,,,
Met Office,Met Office,LOC,0.00000000,0.00000000,de,1.00000000,,7118133,S,37.43652000,-76.31988000,NORTH-AMERICA,United States,ENA
Pflegeschützern,Pflegeschützern,LOC,-0.50000000,0.50000000,de,1.00000000,,0,,,,,,
Anbauer,Anbauer,LOC,-0.50000000,0.50000000,de,1.00000000,,0,,,,,,
Ozonschicht,Ozonschicht,LOC,0.70000000,0.00000000,de,1.00000000,,0,,,,,,
Fränkische Schweiz,Fränkische Schweiz,LOC,0.70000000,0.00000000,de,1.00000000,4018035-9,2925502,L,49.79256000,11.32622000,EUROPE,Germany,WCE
Saale-Orla-Kreis,Saale-Orla-Kreis,LOC,0.00000000,0.00000000,de,1.00000000,4393699-4,6547394,A,50.62459000,11.71953000,EUROPE,Germany,WCE
Herz-Kreislauf-Problemen,Herz-Kreislauf-Problemen,LOC,0.00000000,1.00000000,de,1.00000000,,0,,,,,,
Botox,Botox,LOC,0.00000000,0.00000000,de,1.00000000,,0,,,,,,
Baumchilis,Baumchilis,LOC,0.00000000,0.00000000,de,1.00000000,,0,,,,,,
frutescens,frutescens,LOC,0.00000000,0.00000000,de,1.00000000,,0,,,,,,
Wacken Open Air,Wacken Open Air,LOC,0.00000000,1.00000000,de,1.00000000,,0,,,,,,
Finanzaufsichtsbehörden,Finanzaufsichtsbehörden,LOC,0.00000000,0.00000000,de,1.00000000,,0,,,,,,
Sachsen-A…,Sachsen-A…,LOC,0.00000000,1.00000000,de,1.00000000,,0,,,,,,
Forschungsunternehmens Prognos Schäden,Forschungsunternehmens Prognos Schäden,LOC,-0.70000000,0.00000000,de,1.00000000,,0,,,,,,
Notenbanken,Notenbanken,LOC,0.00000000,0.00000000,de,1.00000000,,0,,,,,,
Halbin…,Halbin…,LOC,0.00000000,1.00000000,de,1.00000000,,0,,,,,,
Scharlatane,Scharlatane,LOC,0.00000000,0.00000000,de,1.00000000,,0,,,,,,
Wechseljahre si,Wechseljahre si,LOC,0.00000000,0.00000000,de,1.00000000,,0,,,,,,
Friseursalon,Friseursalon,LOC,-0.50000000,0.50000000,de,1.00000000,,0,,,,,,
stec…,stec…,LOC,0.00000000,0.00000000,de,1.00000000,,0,,,,,,
Salzlandkreis,Salzlandkreis,LOC,0.00000000,0.00000000,de,1.00000000,7607034-7,2950072,A,51.75806000,11.73917000,EUROPE,Germany,WCE
St. Remigius Krankenhaus,St. Remigius Krankenhaus,LOC,0.00000000,0.00000000,de,1.00000000,,0,,,,,,
Landkreis Saalfeld-Rudolstadt,Landkreis Saalfeld-Rudolstadt,LOC,0.00000000,0.00000000,de,1.00000000,4051087-6,2842688,P,50.64826000,11.36536000,EUROPE,Germany,WCE
Autobahn 9,Autobahn 9,LOC,0.00000000,0.00000000,de,1.00000000,,0,,,,,,
Großstädten,Großstädten,LOC,0.70000000,0.00000000,de,1.00000000,,0,,,,,,
Kamp,Kamp,LOC,0.00000000,0.00000000,de,1.00000000,4029436-5,3116246,P,41.08675000,0.95925000,EUROPE-AFRICA,Spain,MED
Franken,Franken,LOC,0.00000000,0.00000000,de,1.00000000,4018093-1,2803465,L,50.00000000,9.00000000,EUROPE,Germany,WCE
Ärztinnen,Ärztinnen,LOC,0.33333333,0.00000000,de,1.00000000,,0,,,,,,
Amt für Bevölkerungsschutz,Amt für Bevölkerungsschutz,LOC,0.70000000,0.00000000,de,1.00000000,,0,,,,,,
Archäologen,Archäologen,LOC,0.33333333,0.00000000,de,1.00000000,,0,,,,,,
Umw…,Umw…,LOC,0.00000000,0.00000000,de,1.00000000,,0,,,,,,
Monatsmittel,Monatsmittel,LOC,0.00000000,0.00000000,de,1.00000000,,0,,,,,,
Stadtführerinnen,Stadtführerinnen,LOC,0.33333333,0.00000000,de,1.00000000,,0,,,,,,
Frankfurter Zeil,Frankfurter Zeil,LOC,0.70000000,0.00000000,de,1.00000000,,0,,,,,,
Augsburg,Augsburg,LOC,0.00000000,1.00000000,de,1.00000000,4003614-5,2954172,P,48.37154000,10.89851000,EUROPE,Germany,WCE
Sü…,Sü…,LOC,0.00000000,0.00000000,de,1.00000000,,0,,,,,,
Aqaba,Aqaba,LOC,0.33333333,0.00000000,de,1.00000000,4255105-5,250774,P,29.52667000,35.00778000,ASIA,Jordan,ARP
Sch…,Sch…,LOC,0.00000000,0.00000000,de,1.00000000,,0,,,,,,
Dauerhitze,Dauerhitze,LOC,0.00000000,0.00000000,de,1.00000000,,0,,,,,,
Nordwestbahnhof,Nordwestbahnhof,LOC,0.00000000,0.00000000,de,1.00000000,,0,,,,,,
Bad Lobenstein,Bad Lobenstein,LOC,0.00000000,0.00000000,de,1.00000000,4036099-4,2876721,P,50.45223000,11.63930000,EUROPE,Germany,WCE
Robert-Koch-Institut,Robert-Koch-Institut,LOC,0.00000000,0.00000000,de,1.00000000,,0,,,,,,
Girona,Girona,LOC,0.00000000,0.00000000,de,1.00000000,4071756-2,3121456,P,41.98311000,2.82493000,EUROPE-AFRICA,Spain,MED
St. Johann im Pongau,St. Johann im Pongau,LOC,0.00000000,0.00000000,de,1.00000000,4420164-3,2766642,A,47.30000000,13.30000000,EUROPE,Austria,WCE
Hitzecheck,Hitzecheck,LOC,0.00000000,0.00000000,de,1.00000000,,0,,,,,,
Großen Feldberg,Großen Feldberg,LOC,0.00000000,0.00000000,de,1.00000000,,0,,,,,,
Sa…,Sa…,LOC,0.00000000,0.00000000,de,1.00000000,,0,,,,,,
Havel,Havel,LOC,0.00000000,0.00000000,de,1.00000000,4023868-4,2908646,H,52.87510000,12.00459000,EUROPE,Germany,WCE
Äthiopien,Äthiopien,LOC,0.00000000,0.00000000,de,1.00000000,4000639-6,337996,A,9.00000000,39.50000000,AFRICA,Ethiopia,NEAF
Rekordjagd,Rekordjagd,LOC,0.00000000,0.00000000,de,1.00000000,,0,,,,,,
Sichtungen,Sichtungen,LOC,0.00000000,0.00000000,de,1.00000000,,0,,,,,,
Helgoland,Helgoland,LOC,-1.00000000,0.00000000,de,1.00000000,4024291-2,2906947,T,54.18213000,7.88458000,EUROPE,Germany,NEU
Rügen,Rügen,LOC,-1.00000000,0.00000000,de,1.00000000,4050875-4,2843325,T,54.41667000,13.40000000,EUROPE,Germany,NEU
Sachsen-Anhalts Landkreise,Sachsen-Anhalts Landkreise,LOC,0.00000000,1.00000000,de,1.00000000,,0,,,,,,
Hellmuth Nordwig,Hellmuth Nordwig,LOC,0.00000000,0.00000000,de,1.00000000,,0,,,,,,
Schleswig-Holsteinischen Landtag,Schleswig-Holsteinischen Landtag,LOC,0.00000000,0.00000000,de,1.00000000,,0,,,,,,
Mär,Mär,LOC,0.00000000,0.00000000,de,1.00000000,,7929678,H,32.00100000,92.40100000,ASIA,China,TIB
Rietheim-Weilheim,Rietheim-Weilheim,LOC,0.00000000,0.00000000,de,1.00000000,4668262-4,3206259,P,48.01667000,8.76667000,EUROPE,Germany,WCE
Umweltrisiken,Umweltrisiken,LOC,0.00000000,0.00000000,de,1.00000000,,0,,,,,,
Risiko für Waldbrände,Risiko für Waldbrände,LOC,0.70000000,0.00000000,de,1.00000000,,0,,,,,,
Schöneberger,Schöneberger,LOC,0.00000000,0.00000000,de,1.00000000,,2836784,T,49.92443000,7.73351000,EUROPE,Germany,WCE
US-Umweltschützer,US-Umweltschützer,LOC,-1.00000000,0.00000000,de,1.00000000,,0,,,,,,
D.C.,D.C.,LOC,0.00000000,1.00000000,de,1.00000000,4007557-6,3688689,P,4.60971000,-74.08175000,SOUTH-AMERICA,Colombia,NWS
weiterlesenDer Garten,weiterlesenDer Garten,LOC,-0.50000000,0.50000000,de,1.00000000,,0,,,,,,
Kürze,Kürze,LOC,0.00000000,0.00000000,de,1.00000000,,10385919,S,47.09517000,7.25901000,EUROPE,Switzerland,WCE
Genf,Genf,LOC,0.00000000,0.00000000,de,1.00000000,4020137-5,2660646,P,46.20222000,6.14569000,EUROPE,Switzerland,WCE
Milde Temperaturen,Milde Temperaturen,LOC,-1.00000000,0.00000000,de,1.00000000,,0,,,,,,
Königstein,Königstein,LOC,0.00000000,0.00000000,de,1.00000000,,3358252,T,-21.12582000,14.54865000,AFRICA,Namibia,WSAF
Altkönig,Altkönig,LOC,0.00000000,0.00000000,de,1.00000000,4001533-6,2957069,T,50.21248000,8.48239000,EUROPE,Germany,WCE
staub-nass,staub-nass,LOC,0.00000000,0.00000000,de,1.00000000,,0,,,,,,
Hardtberg,Hardtberg,LOC,0.00000000,0.00000000,de,1.00000000,,2910541,T,50.76667000,11.50000000,EUROPE,Germany,WCE
Nördlichen …,Nördlichen …,LOC,0.00000000,0.00000000,de,1.00000000,,0,,,,,,
Plattlifts,Plattlifts,LOC,0.00000000,0.00000000,de,1.00000000,,0,,,,,,
Zugspitzgletscher,Zugspitzgletscher,LOC,0.00000000,0.00000000,de,1.00000000,,0,,,,,,
Republik,Republik,LOC,0.00000000,0.00000000,de,1.00000000,4017875-4,1668284,A,24.00000000,121.00000000,ASIA,Taiwan,EAS
Wüstenkörnern,Wüstenkörnern,LOC,0.00000000,0.00000000,de,1.00000000,,0,,,,,,
Seenebel,Seenebel,LOC,0.00000000,0.00000000,de,1.00000000,,0,,,,,,
Polizeihubschrauber,Polizeihubschrauber,LOC,0.00000000,0.00000000,de,1.00000000,,0,,,,,,
Wahltag,Wahltag,LOC,0.00000000,0.00000000,de,1.00000000,,0,,,,,,
A3,A3,LOC,0.00000000,0.00000000,de,1.00000000,,7628316,A,56.65139000,23.92806000,EUROPE,Latvia,WCE
Wortsinne,Wortsinne,LOC,0.00000000,0.00000000,de,1.00000000,,0,,,,,,
Mittelhessen,Mittelhessen,LOC,0.70000000,0.00000000,de,1.00000000,4039686-1,12076828,L,50.57609000,8.55804000,EUROPE,Germany,WCE
A49,A49,LOC,0.70000000,0.00000000,de,1.00000000,,0,,,,,,
Hallenbad,Hallenbad,LOC,0.70000000,0.00000000,de,1.00000000,,12005755,L,46.72799000,7.67173000,EUROPE,Switzerland,WCE
Münchner Flughafen,Münchner Flughafen,LOC,0.00000000,0.00000000,de,1.00000000,,0,,,,,,
Flughafen!,Flughafen!,LOC,1.40000000,0.00000000,de,1.00000000,,0,,,,,,
Müggelsee,Müggelsee,LOC,0.00000000,0.00000000,de,1.00000000,,2916161,H,52.43781000,13.64981000,EUROPE,Germany,WCE
Schamanin,Schamanin,LOC,0.00000000,0.00000000,de,1.00000000,,0,,,,,,
Konsolidierungsdruck,Konsolidierungsdruck,LOC,0.00000000,0.00000000,de,1.00000000,,0,,,,,,
plastikhaltigen Straße,plastikhaltigen Straße,LOC,0.00000000,0.00000000,de,1.00000000,,0,,,,,,
Birmingham,Birmingham,LOC,0.70000000,0.00000000,de,1.00000000,4006934-5,2655603,P,52.48142000,-1.89983000,EUROPE,United Kingdom,NEU
Rathaus,Rathaus,LOC,0.00000000,0.00000000,de,1.00000000,,6324756,S,48.21071000,16.35760000,EUROPE,Austria,WCE
Ampel-Großprojekten,Ampel-Großprojekten,LOC,0.00000000,0.00000000,de,1.00000000,,0,,,,,,
Klimaregeln,Klimaregeln,LOC,0.00000000,0.00000000,de,1.00000000,,0,,,,,,
Chinas CO2-Ausstoß,Chinas CO2-Ausstoß,LOC,0.00000000,0.00000000,de,1.00000000,,0,,,,,,
Klimaschutz-Vorreiter,Klimaschutz-Vorreiter,LOC,0.00000000,0.00000000,de,1.00000000,,0,,,,,,
Jänner,Jänner,LOC,-0.35000000,0.50000000,de,1.00000000,,2895197,T,47.57568000,13.02088000,EUROPE,Germany,WCE
Hochwa…,Hochwa…,LOC,-0.35000000,0.50000000,de,1.00000000,,0,,,,,,
Bundes-Sondervermögens,Bundes-Sondervermögens,LOC,0.00000000,0.00000000,de,1.00000000,,0,,,,,,
d… Hitzeschutz,d… Hitzeschutz,LOC,0.70000000,0.00000000,de,1.00000000,,0,,,,,,
Energiebedarf,Energiebedarf,LOC,0.00000000,1.00000000,de,1.00000000,,0,,,,,,
einfroren,einfroren,LOC,-0.70000000,0.00000000,de,1.00000000,,0,,,,,,
Niagarafälle,Niagarafälle,LOC,-0.70000000,0.00000000,de,1.00000000,4117863-4,6087891,H,43.08342000,-79.06627000,NORTH-AMERICA,United States,ENA
Winternotprogramms,Winternotprogramms,LOC,0.00000000,0.00000000,de,1.00000000,,0,,,,,,
Punta…,Punta…,LOC,-0.35000000,0.50000000,de,1.00000000,,0,,,,,,
Grönland,Grönland,LOC,1.00000000,0.00000000,de,1.00000000,4022113-1,3425505,A,72.00000000,-40.00000000,POLAR,Greenland,GIC
Wasserhaushalt,Wasserhaushalt,LOC,0.00000000,0.00000000,de,1.00000000,,0,,,,,,
Murwillumbah,Murwillumbah,LOC,1.00000000,0.00000000,de,1.00000000,1038039177,2156049,P,-28.32732000,153.39339000,OCEANIA,Australia,EAU
Busch,Busch,LOC,-1.00000000,0.00000000,de,1.00000000,,2113372,U,27.66667000,161.83333000,PACIFIC,,NPO
Concepción,Concepción,LOC,0.00000000,0.00000000,de,1.00000000,4244530-9,3893894,P,-36.82699000,-73.04977000,SOUTH-AMERICA,Chile,SWS
Florida,Florida,LOC,0.00000000,0.00000000,de,1.00000000,4017585-6,12217087,L,26.50000000,-81.00000000,NORTH-AMERICA,United States,ENA
Nuble,Nuble,LOC,0.00000000,0.00000000,de,1.00000000,,11979367,A,-36.62291000,-72.21643000,SOUTH-AMERICA,Chile,SWS
Gepäckkosten,Gepäckkosten,LOC,0.00000000,0.00000000,de,1.00000000,,0,,,,,,
Vorsaison,Vorsaison,LOC,0.00000000,0.00000000,de,1.00000000,,0,,,,,,
Niedersachen,Niedersachen,LOC,0.42500000,0.00000000,de,1.00000000,,0,,,,,,
Ñuble,Ñuble,LOC,0.00000000,0.00000000,de,1.00000000,,11979367,A,-36.62291000,-72.21643000,SOUTH-AMERICA,Chile,SWS
Georgia,Georgia,LOC,0.00000000,0.00000000,de,1.00000000,4022406-5,614540,A,41.99998000,43.49990000,ASIA,Georgia,WCA
Chubut,Chubut,LOC,0.00000000,0.00000000,de,1.00000000,,3861244,A,-44.00000000,-69.00000000,SOUTH-AMERICA,Argentina,SSA
Rio Negro,Rio Negro,LOC,0.00000000,0.00000000,de,1.00000000,,3838830,A,-40.00000000,-67.00000000,SOUTH-AMERICA,Argentina,SES
Neuquen un…,Neuquen un…,LOC,0.00000000,0.00000000,de,1.00000000,,0,,,,,,
Du,Du,LOC,-0.70000000,0.00000000,de,1.00000000,4069617-0,2290956,P,7.69385000,-5.03031000,AFRICA,Ivory Coast,WAF
US-Amerikaner,US-Amerikaner,LOC,0.00000000,0.00000000,de,1.00000000,,0,,,,,,
US-Klimapolitik,US-Klimapolitik,LOC,0.00000000,0.00000000,de,1.00000000,,0,,,,,,
Weiße Haus,Weiße Haus,LOC,1.00000000,0.00000000,de,1.00000000,,0,,,,,,
Umweltbehörde,Umweltbehörde,LOC,0.00000000,0.00000000,de,1.00000000,,0,,,,,,
Es,Es,LOC,0.00000000,0.00000000,de,1.00000000,4090903-7,160263,P,-6.82349000,39.26951000,AFRICA,Tanzania,SEAF
Klima-Vorgaben,Klima-Vorgaben,LOC,0.00000000,0.00000000,de,1.00000000,,0,,,,,,
Endangerme…,Endangerme…,LOC,0.00000000,0.00000000,de,1.00000000,,0,,,,,,
Äthiopiens,Äthiopiens,LOC,0.00000000,0.00000000,de,1.00000000,,0,,,,,,
Klimawandel-Forschungscommunity,Klimawandel-Forschungscommunity,LOC,0.00000000,1.00000000,de,1.00000000,,0,,,,,,
Weideland,Weideland,LOC,0.00000000,0.00000000,de,1.00000000,,0,,,,,,
ausgerufe…,ausgerufe…,LOC,-0.70000000,0.00000000,de,1.00000000,,0,,,,,,
Oisín McKenna,Oisín McKenna,LOC,0.00000000,0.00000000,de,1.00000000,,0,,,,,,
Thüringenforst,Thüringenforst,LOC,0.00000000,0.00000000,de,1.00000000,,0,,,,,,
Themse,Themse,LOC,0.00000000,0.00000000,de,1.00000000,,0,,,,,,
Grüne-Fraktion,Grüne-Fraktion,LOC,0.00000000,0.00000000,de,1.00000000,,0,,,,,,
Götzis Alarm,Götzis Alarm,LOC,0.00000000,0.00000000,de,1.00000000,,0,,,,,,
Landesprogramm Klim…,Landesprogramm Klim…,LOC,0.00000000,0.00000000,de,1.00000000,,0,,,,,,
Havanna,Havanna,LOC,0.00000000,0.00000000,de,1.00000000,4023865-9,3553478,P,23.13302000,-82.38304000,CENTRAL-AMERICA,Cuba,CAR
Karibik,Karibik,LOC,0.00000000,0.00000000,de,1.00000000,4073241-1,7729891,L,20.38583000,-72.33398000,CENTRAL-AMERICA,,CAR
Südamerika,Südamerika,LOC,0.00000000,0.00000000,de,1.00000000,4078014-4,6255150,L,-14.60485000,-57.65625000,SOUTH-AMERICA,Brazil,SAM
Gesundheitsrisiko,Gesundheitsrisiko,LOC,0.70000000,0.00000000,de,1.00000000,,0,,,,,,
Katalonien,Katalonien,LOC,-1.00000000,0.00000000,de,1.00000000,4029916-8,3125609,L,42.00000000,2.00000000,EUROPE-AFRICA,Spain,MED
Chubut b…,Chubut b…,LOC,0.00000000,0.00000000,de,1.00000000,,0,,,,,,
Baumschutz,Baumschutz,LOC,0.00000000,0.00000000,de,1.00000000,,0,,,,,,
Landes Tirol,Landes Tirol,LOC,-1.00000000,0.00000000,de,1.00000000,,0,,,,,,
Brenner,Brenner,LOC,0.00000000,0.00000000,de,1.00000000,,2781423,T,47.00528000,11.50836000,EUROPE,Austria,WCE
Würzburger,Würzburger,LOC,0.00000000,0.00000000,de,1.00000000,,11748959,T,49.80533000,9.90766000,EUROPE,Germany,WCE
Gerichtsangaben,Gerichtsangaben,LOC,0.00000000,0.00000000,de,1.00000000,,0,,,,,,
Amtsgericht Würzburg,Amtsgericht Würzburg,LOC,-1.00000000,0.00000000,de,1.00000000,,12324135,S,49.78906000,9.93606000,EUROPE,Germany,WCE
Waschstraße,Waschstraße,LOC,-1.00000000,0.00000000,de,1.00000000,,0,,,,,,
Friedrichshain,Friedrichshain,LOC,0.00000000,0.00000000,de,1.00000000,,2924573,P,52.51559000,13.45482000,EUROPE,Germany,WCE
Flügen,Flügen,LOC,0.00000000,0.00000000,de,1.00000000,,0,,,,,,
Inkl,Inkl,LOC,0.00000000,0.00000000,de,1.00000000,,4991441,P,47.45824000,-88.16233000,NORTH-AMERICA,United States,ENA
Kombipack,Kombipack,LOC,0.00000000,0.00000000,de,1.00000000,,0,,,,,,
Union-Gletscher,Union-Gletscher,LOC,0.00000000,0.00000000,de,1.00000000,,6627236,H,-79.75000000,-82.50000000,POLAR,Antarctica,WAN
Klimaalianzen,Klimaalianzen,LOC,0.00000000,0.00000000,de,1.00000000,,0,,,,,,
Kaiserpinguine,Kaiserpinguine,LOC,-1.00000000,0.00000000,de,1.00000000,,0,,,,,,
Sonn…,Sonn…,LOC,0.00000000,0.00000000,de,1.00000000,,0,,,,,,
Wegesrand,Wegesrand,LOC,0.00000000,0.00000000,de,1.00000000,,0,,,,,,
Straßenrand,Straßenrand,LOC,0.70000000,0.00000000,de,1.00000000,,0,,,,,,
Flensburg,Flensburg,LOC,0.00000000,0.00000000,de,1.00000000,4017506-6,2926271,P,54.78805000,9.43722000,EUROPE,Germany,NEU
Felswänden,Felswänden,LOC,0.00000000,0.00000000,de,1.00000000,,0,,,,,,
Dubai,Dubai,LOC,0.00000000,1.00000000,de,1.00000000,4204044-9,292223,P,25.07725000,55.30927000,ASIA,United Arab Emirates,ARP
Ost…,Ost…,LOC,0.00000000,0.00000000,de,1.00000000,,0,,,,,,
Mittelmeerinsel,Mittelmeerinsel,LOC,0.70000000,0.00000000,de,1.00000000,,0,,,,,,
Nosferatu-Spinne,Nosferatu-Spinne,LOC,0.00000000,1.00000000,de,1.00000000,,0,,,,,,
Kindern,Kindern,LOC,0.70000000,0.00000000,de,1.00000000,,3378953,P,6.62169000,-57.84657000,SOUTH-AMERICA,Guyana,NSA
Premià de Mar,Premià de Mar,LOC,0.50000000,0.00000000,de,1.00000000,,3112866,P,41.49206000,2.36524000,EUROPE-AFRICA,Spain,MED
Schulglocke,Schulglocke,LOC,0.00000000,0.00000000,de,1.00000000,,0,,,,,,
Krems,Krems,LOC,-1.00000000,0.00000000,de,1.00000000,4033043-6,2773549,P,48.40921000,15.61415000,EUROPE,Austria,WCE
Marchfeld,Marchfeld,LOC,0.00000000,0.00000000,de,1.00000000,4037464-6,3322767,L,48.23333000,16.55083000,EUROPE,Austria,WCE
Tokio,Tokio,LOC,0.70000000,0.00000000,de,1.00000000,4078337-6,1850147,P,35.68950000,139.69171000,ASIA,Japan,EAS
Carnuntum,Carnuntum,LOC,0.00000000,0.00000000,de,1.00000000,4262241-4,2769013,P,48.11296000,16.86582000,EUROPE,Austria,WCE
Weinviertel,Weinviertel,LOC,0.00000000,0.00000000,de,1.00000000,4066889-7,2760887,P,48.38333000,16.51667000,EUROPE,Austria,WCE
Futtermitteln,Futtermitteln,LOC,-1.00000000,0.00000000,de,1.00000000,,0,,,,,,
Dürre-Alarm,Dürre-Alarm,LOC,0.00000000,0.00000000,de,1.00000000,,0,,,,,,
Waldstücken,Waldstücken,LOC,0.00000000,1.00000000,de,1.00000000,,0,,,,,,
Bränden,Bränden,LOC,0.00000000,1.00000000,de,1.00000000,,11587159,P,47.11774000,9.04789000,EUROPE,Switzerland,WCE
Ötztal,Ötztal,LOC,0.00000000,1.00000000,de,1.00000000,4043343-2,2769319,T,46.75000000,10.91667000,EUROPE,Italy,WCE
Obernberg am Brenner,Obernberg am Brenner,LOC,0.00000000,1.00000000,de,1.00000000,4516374-1,2769901,A,47.01667000,11.41667000,EUROPE,Austria,WCE
Waldes,Waldes,LOC,0.00000000,0.00000000,de,1.00000000,,7583036,P,-23.55604000,-47.19372000,SOUTH-AMERICA,Brazil,SES
Bezirken,Bezirken,LOC,0.00000000,0.00000000,de,1.00000000,,0,,,,,,
Trab,Trab,LOC,0.00000000,0.00000000,de,1.00000000,,2596174,L,31.14459000,-6.56317000,EUROPE-AFRICA,Morocco,MED
Gletscher-Sterben,Gletscher-Sterben,LOC,-0.23333333,0.00000000,de,1.00000000,,0,,,,,,
Präfektur Iw…,Präfektur Iw…,LOC,0.00000000,0.00000000,de,1.00000000,,0,,,,,,
Österreich-Mittel,Österreich-Mittel,LOC,0.00000000,0.00000000,de,1.00000000,,7873738,A,47.32968000,10.15467000,EUROPE,Austria,WCE
Baumsterben,Baumsterben,LOC,0.00000000,0.00000000,de,1.00000000,,0,,,,,,
Öl-Abhängigkeit,Öl-Abhängigkeit,LOC,0.00000000,0.00000000,de,1.00000000,,0,,,,,,
Ausweg,Ausweg,LOC,0.00000000,0.00000000,de,1.00000000,,0,,,,,,
Gestein,Gestein,LOC,0.00000000,0.00000000,de,1.00000000,,0,,,,,,
Sturmfront,Sturmfront,LOC,0.70000000,0.00000000,de,1.00000000,,0,,,,,,
Saharastau…,Saharastau…,LOC,0.70000000,0.00000000,de,1.00000000,,0,,,,,,
Türkisfarbenes Meer,Türkisfarbenes Meer,LOC,0.00000000,0.00000000,de,1.00000000,,0,,,,,,
Kykladen,Kykladen,LOC,1.00000000,0.00000000,de,1.00000000,4073924-7,259820,T,37.16265000,25.01747000,EUROPE-AFRICA,Greece,MED
Slowenien,Slowenien,LOC,0.00000000,1.00000000,de,1.00000000,4055302-4,3190538,A,46.08333000,15.00000000,EUROPE,Slovenia,WCE
Programms,Programms,LOC,-1.00000000,0.00000000,de,1.00000000,,0,,,,,,
Wuhan,Wuhan,LOC,1.00000000,0.00000000,de,1.00000000,4122666-5,1791247,P,30.58333000,114.26667000,ASIA,China,EAS
